"0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.20491803278688525","0.22199453551912568"
"0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.20491803278688525"
"0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459","0.21345628415300547","0.21345628415300547","0.21345628415300547"
"-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459","0.21345628415300547","0.21345628415300547"
"0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459","0.21345628415300547"
"0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568","0.2305327868852459"
"0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568","0.22199453551912568"
"0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547","0.22199453551912568"
"0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547","0.21345628415300547"
"0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547","0.21345628415300547"
"0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525","0.21345628415300547"
"0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765","0.20491803278688525"
"0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525","0.196379781420765"
"0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525","0.20491803278688525"
"0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568","0.20491803278688525"
"0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632","0.22199453551912568"
"0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661","0.24760928961748632"
"0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459","0.2390710382513661"
"0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568","0.2305327868852459"
"0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268","0.22199453551912568"
"0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885","0.2646857923497268"
"0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896","0.3329918032786885"
"0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415","0.3756830601092896"
"0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568","0.16222677595628415"
"0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279","0.22199453551912568"
"0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694","0.3073770491803279"
"0.05122950819672131","0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764","0.3671448087431694"
"0.11099726775956284","0.05122950819672131","0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661","0.29883879781420764"
"0.12807377049180327","0.11099726775956284","0.05122950819672131","0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672","0.2390710382513661"
"0.04269125683060109","0.12807377049180327","0.11099726775956284","0.05122950819672131","0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885","0.2817622950819672"
"0.025614754098360656","0.04269125683060109","0.12807377049180327","0.11099726775956284","0.05122950819672131","0.06830601092896174","0.1878415300546448","0.21345628415300547","0.1878415300546448","0.11953551912568305","0.07684426229508197","0.08538251366120218","0.16222677595628415","0.05976775956284153","0.11099726775956284","0.06830601092896174","0.21345628415300547","0.6147540983606558","0.78551912568306","0.6232923497267759","0.6062158469945355","0.5720628415300546","0.5635245901639344","0.4354508196721311","0.39275956284153","0.46960382513661203","0.49521857923497264","-0.07684426229508197","0.2646857923497268","0.2817622950819672","0.3329918032786885"
